Id,SalePrice
1547,2.577758015459468
1548,2.0177726024636895
1549,2.5592551339631076
1550,2.57567106304493
1551,1.9581722618802813
1552,2.3174521611018353
1553,2.5513297233913486
1554,2.301237304194499
1555,1.0496605171068114
1556,2.257225305143878
1557,1.824487466699552
1558,1.2352984337615838
1559,2.5795056372500524
1560,2.5630867668671096
1561,2.4910962487321857
1562,1.1473878224000507
1563,2.5208217974902114
1564,1.5473144480274723
1565,2.539759381530793
1566,2.606003711055058
1567,2.305698089665167
1568,1.3313675019033653
1569,1.9777440955857095
1570,2.6578714531139247
1571,2.29119319905931
1572,2.2420000610485555
1573,2.123444104512578
1574,1.6439850199066288
1575,2.4372362495112485
1576,2.5561931239127746
1577,2.2599410335586825
1578,1.9621535547191147
1579,2.1877644152720404
1580,2.565687258647804
1581,2.022053624691529
1582,1.4849168586827777
1583,1.9505427315223829
1584,2.0289603568198236
1585,2.2698198198920467
1586,2.0695108761528176
1587,2.5802433566139507
1588,1.797889175961146
1589,2.579201696591196
1590,1.7950727313311785
1591,1.8405384531938278
1592,2.4330502822953433
1593,2.5603968492958047
1594,2.5730193270996797
1595,2.572565763550089
1596,1.164875243839359
1597,2.5922869052910835
1598,2.5396902228123466
1599,2.2756692586975293
1600,2.4419165454324303
1601,2.462227762902873
1602,1.7561808026909747
1603,2.5968743756006116
1604,2.3068965280964044
1605,2.6424173924189662
1606,2.0903442043947504
1607,2.6022256448928607
1608,1.1476281023121235
1609,1.1242996226607873
1610,2.627307292768189
1611,2.524461609776128
1612,2.2581339756072047
1613,2.4756471002665026
1614,2.3631935080654003
1615,2.298710586977771
1616,2.487661058310503
1617,2.602132004884263
1618,2.563953139073432
1619,2.522508178681007
1620,2.3493780106896374
1621,2.4717450742832763
1622,2.3171693094215313
1623,2.539958022966315
1624,1.8999896495108894
1625,2.053672425845206
1626,2.4417537761253287
1627,2.108466512453618
1628,1.7681147225039433
1629,2.5785440461851166
1630,2.280605044031737
1631,2.3077967347016575
1632,2.588173177917632
1633,2.0028813105973193
1634,2.189878168330987
1635,2.551094303019525
1636,2.600232152534473
1637,2.542787903956131
1638,2.6191356452891026
1639,2.6038211778175993
1640,2.603589850366069
1641,1.2010389750174695
1642,2.5265256854491596
1643,1.2789047524825976
1644,2.514612283965718
1645,1.5830345082769237
1646,2.0271387963032224
1647,2.5420848689416573
1648,2.5576935960301475
1649,2.6043495015728046
1650,2.5296898979668727
1651,1.8438304517336137
1652,1.9844526938506215
1653,2.2999149078813494
1654,2.4475363285143956
1655,2.538604306052464
1656,1.884282500529542
1657,1.9944230374030214
1658,1.3387199620220922
1659,2.5589218537114373
1660,2.56053050648067
1661,2.2952410937656476
1662,1.32647692585647
1663,2.2661698502130494
1664,2.558825382984368
1665,1.4382185436289934
1666,2.5272125973437007
1667,1.5949692693138307
1668,2.446686922953425
1669,2.555459374516316
1670,2.4743876092229438
1671,1.8904427450531303
1672,1.3198327236860272
1673,2.033847683256041
1674,2.6294032463341215
1675,1.9531100106273875
1676,2.359846657860683
1677,2.0893683442365525
1678,2.3608080744888977
1679,2.537765105334776
1680,2.2507325324291623
1681,2.1356958217003887
1682,2.0617997171081677
1683,2.5887819975813544
1684,2.114631704065052
1685,2.587184974848829
1686,1.563715416844743
1687,2.4162658075099945
1688,2.4484447368477893
1689,2.529183006072225
1690,2.0915299097310123
1691,2.0528282313465773
1692,2.570362106670261
1693,2.562109783920693
1694,2.481645520591324
1695,2.560317942188371
1696,2.561423982650385
1697,1.1755749314060615
1698,2.2986947405663214
1699,2.606923792017006
1700,2.0376029121893784
1701,2.4416822668611404
1702,1.5234255562228884
1703,2.5490146557317996
1704,1.136321759029062
1705,1.6508516708974985
1706,2.288427787560398
1707,1.9675528955233683
1708,2.2753318528837956
1709,1.9079663230193773
1710,2.564914242068693
1711,2.2723541574482096
1712,2.62446087863688
1713,2.4396966850664894
1714,2.3587313712958786
1715,2.1877695255827376
1716,2.054804659733677
1717,2.6489699969357923
1718,2.6302828756021794
1719,2.549390802089007
1720,1.9092786301886342
1721,2.314497850183457
1722,2.317788945358706
1723,2.560438474337943
1724,1.6503957942642253
1725,2.2204380924338927
1726,2.565295783883288
1727,2.263581658939082
1728,2.0643390421770826
1729,1.5891481825279954
1730,2.1905696053533843
1731,2.544537809098741
1732,2.0158536802980467
1733,2.5719391757083736
1734,2.5838510848748077
1735,1.9256353405803333
1736,1.7891370773842945
1737,2.16191700575051
1738,2.3191763839460164
1739,1.3556401975044885
1740,2.5999078964804103
1741,2.2984640451917437
1742,2.1197644759181875
1743,2.134751297508001
1744,1.7852508897101849
1745,2.192975631242606
1746,2.340829848049932
1747,1.4623084224505152
1748,2.2536937526070475
1749,1.6849933613110852
1750,2.157498270344862
1751,2.3173337570635613
1752,2.3967674203413876
1753,2.1224381419051777
1754,1.214400499592095
1755,2.0321710351885445
1756,2.4126390125957444
1757,2.6200233782496456
1758,1.9479997909656732
1759,2.5358915293047946
1760,2.5781436226352397
1761,2.294187640968697
1762,2.275743709451238
1763,2.5518386045715875
1764,2.0441173122189547
1765,2.355579795658707
1766,1.7571457877966223
1767,2.3234938228917406
1768,2.3775726707947817
1769,2.548572179321223
1770,2.4329538580743293
1771,2.273751135787942
1772,1.4386633118839016
1773,1.167386203143621
1774,2.263262166290184
1775,2.613673566046459
1776,2.0634135360715833
1777,2.2223706514060986
1778,2.5810892104503647
1779,2.5562421401205766
1780,2.488638579777289
1781,1.7934907387752992
1782,2.430728065857432
1783,1.8955843102456003
1784,1.6986802230050482
1785,2.439033380102009
1786,2.4646696652900046
1787,2.5272812816349086
1788,2.5044280373002183
1789,2.608260473103411
1790,2.3694357376824695
1791,1.3403241040376181
1792,2.5631675442173147
1793,2.231699008092071
1794,1.8262190199157948
1795,2.173876294092212
1796,2.3058730122335427
1797,2.494032643647641
1798,1.8106153846848612
1799,2.2127978221297053
1800,2.145031298568142
1801,2.5759741711514446
1802,1.3986756146773438
1803,2.649694948406499
1804,2.236666463238108
1805,2.088511963227455
1806,2.5991958420525596
1807,2.594066544011493
1808,2.1600459373357372
1809,1.6422078110719978
1810,2.3890044410921654
1811,2.5922778668946944
1812,1.9859542355356261
1813,1.9409541483473722
1814,1.5933498222538498
1815,2.0634364153676135
1816,2.058079641057206
1817,2.0933081703263325
1818,2.5376341879340902
1819,2.50394431132945
1820,2.588171640166275
1821,2.380550710310018
1822,2.5920938706100025
1823,2.61789139080669
1824,1.1539723119359673
1825,1.6812511070352396
1826,1.9805164590389124
1827,1.3326090440990122
1828,1.1413948715942002
1829,1.1591676142643992
1830,2.627500215760269
1831,1.7197944433719625
1832,1.503905923673142
1833,2.60768774241122
1834,2.6194890122252006
1835,2.4144698345094766
1836,2.5626926874005735
1837,2.4080970689313603
1838,2.027119970004008
1839,2.6021437933324827
1840,1.9459186843438223
1841,2.582278901990093
1842,2.638260446861871
1843,2.6089387257869445
1844,2.5733998661648623
1845,1.1453773182356084
1846,1.7999426850776745
1847,2.288361473221888
1848,2.478755758894948
1849,1.9703715505043653
1850,2.606919083883399
1851,2.02502502073523
1852,2.5603492549103657
1853,2.112046963316072
1854,2.5939245319892428
1855,2.3979408880128124
1856,2.5509503390545833
1857,2.596395002760715
1858,2.55906979842061
1859,2.593356344939519
1860,1.7952575635136785
1861,2.1014890000958424
1862,2.571686914232156
1863,2.6225877646257922
1864,2.169354090661624
1865,2.5794309676242806
1866,2.511915695582239
1867,2.4480759465136974
1868,2.2087519520844014
1869,2.1279398831162677
1870,1.9078229816917638
1871,2.539279205736397
1872,2.5353831282694417
1873,2.5757514707121927
1874,1.769999560827922
1875,2.1419303126009517
1876,2.565421316083658
1877,2.243963319800617
1878,2.5663911804013093
1879,2.0004138872235986
1880,1.9663104625201084
1881,2.4854423574253146
1882,2.5944916293771683
1883,1.5663380241883782
1884,2.612489512388503
1885,2.5815782566326098
1886,2.509458469523686
1887,2.0106089505055476
1888,2.5438758677686484
1889,2.6118520730494197
1890,1.6713551697075348
1891,1.7796293477594463
1892,2.5407484025140534
1893,1.1757789978260111
1894,2.047621323937281
1895,1.8609606705214494
1896,2.523932221617274
1897,2.590965330468731
1898,2.2739362148605475
1899,2.565368818238223
1900,2.0726094854250707
1901,2.342700937835194
1902,2.003216350474789
1903,2.59907052979944
1904,2.127283196509017
1905,2.664688938180917
1906,2.58226680572474
1907,2.254402595777315
1908,2.275585798567913
1909,2.0146656584063822
1910,1.8093808814891517
1911,2.5854744908901877
1912,2.411482506111664
1913,2.2719919947262364
1914,2.2837974717122984
1915,2.5703275869717808
1916,2.0547399094857433
1917,2.2191764367487177
1918,2.434374175406919
1919,1.3609875675240313
1920,2.475150395514356
1921,1.3962314441623935
1922,2.222169757622061
1923,2.365285350081293
1924,2.110418423547917
1925,2.218959356074957
1926,1.7418368447831278
1927,2.5497009359373646
1928,1.9174729469520775
1929,2.460323153145756
1930,1.1753237149257132
1931,1.624404245468036
1932,2.6240307712813986
1933,2.2772556746979027
1934,2.0930889125538807
1935,2.5698216473471094
1936,2.236337517019755
1937,2.2902172437976933
1938,2.1906570668798233
1939,2.6005366201391165
1940,2.247994465632988
1941,2.3999140431893538
1942,2.550894347520159
1943,1.9515899782713293
1944,2.32829158666345
1945,2.2173437599803463
1946,2.2542448625105114
1947,2.3266723589378824
1948,2.1631535344323654
1949,1.987374998853831
1950,2.5587067116141484
1951,2.545041629691162
1952,2.5387972557724496
1953,2.300119018996394
1954,2.2786909143392795
1955,2.5438394171473897
1956,2.057900374818943
1957,2.5459002477681865
1958,1.3044788932713758
1959,2.3179797220089315
1960,2.522323057613196
1961,2.5936073033243523
1962,2.2643624265728177
1963,2.1068744254807266
1964,2.6256713128452582
1965,2.006104843653079
1966,1.3571645373640087
1967,2.2966706842505666
1968,1.178209160065971
1969,2.2544397190463257
1970,2.372779994907889
1971,1.6962828755477601
1972,2.0289552070854104
1973,2.572960515312797
1974,2.613592576214392
1975,2.476941562889529
1976,2.595231792375381
1977,2.1768238823464263
1978,2.4160981006464386
1979,2.602631597782447
1980,2.2403585988209573
1981,2.486097326424772
1982,2.555497941676296
1983,2.62557927136405
1984,2.6018310748712277
1985,2.059856851476829
1986,2.450377025795678
1987,1.9827010633586029
1988,2.2447878600109146
1989,2.546250688205865
1990,2.5933522722242714
1991,1.9186511363438283
1992,2.544659310651137
1993,2.2672444589639418
1994,2.6110764823980315
1995,1.7905014716083076
1996,2.282399386408162
1997,2.2150414122897644
1998,2.5583094782278732
1999,2.5113385385426947
2000,2.624273200947775
2001,2.314337029709887
2002,2.5542271534465555
2003,2.222526013764378
2004,2.6230229950359973
2005,1.2042342754445423
2006,1.7226118682243188
2007,1.8857291862098486
2008,2.536077895199278
2009,2.5971191113787233
2010,2.4481672897584925
2011,2.658369453220822
2012,2.0207238047356455
2013,1.4605553842507015
2014,2.542038977830535
2015,2.159469025234747
2016,2.4876911828958543
2017,2.54917753607536
2018,2.3261814546271666
2019,1.1379356672881142
2020,1.3623778317795137
2021,2.4249784692730274
2022,2.5583378549903704
2023,2.300125970257365
2024,2.563942853257699
2025,2.1176982619671003
2026,2.2892937661185573
2027,1.1390708553232822
2028,2.6242135324467686
2029,2.460125613979858
2030,2.5340955689511606
2031,2.612638900754291
2032,2.185225611638761
2033,2.1271615383093416
2034,2.064285999397241
2035,1.885344810497644
2036,2.1106224914525322
2037,2.5610686486684715
2038,2.572211215420558
2039,1.7195303672241051
2040,1.3250061071414472
2041,1.7201376831313147
2042,2.2200579965186162
2043,2.6002810535733447
2044,2.4494218946243977
2045,2.512718479443609
2046,2.2629065998909232
2047,2.3243202016854783
2048,2.5386609614097977
2049,2.1624861774310236
2050,2.2813877325924232
2051,2.6006962238317817
2052,2.519375781623475
2053,1.3749432272422755
2054,2.4865951219693985
2055,2.3383489348170743
2056,2.543216769686403
2057,2.594442436886725
2058,2.589079069496853
2059,2.2627474502072635
2060,2.3112541398179807
2061,2.4148360908092514
2062,2.546697255204231
2063,2.2595785296877
2064,2.147253077579118
2065,2.2708532328052033
2066,1.4356851503106753
2067,2.3053570655683933
2068,1.1242996226607873
2069,1.92023918237332
2070,2.041857638631798
2071,2.537422256748545
2072,2.565330949519576
2073,2.5329155742138045
2074,2.55675874177204
2075,1.6890127344380377
2076,2.5920416466558938
2077,1.811368698780443
2078,2.548389390656773
2079,2.3895050845753714
2080,1.1179293631562004
2081,2.2052052946049647
2082,2.27390839335069
2083,1.5708051240776602
2084,2.5814027108189275
2085,2.508044632731151
2086,2.4681633079831466
2087,2.555551422702618
2088,2.0851801024465217
2089,1.19174127456302
2090,1.9618492494995319
2091,2.5444882303307703
2092,1.7854059818025563
2093,1.1528336150060823
2094,2.6161738221960156
2095,2.554454857877586
2096,2.222361206493483
2097,2.2720942435914027
2098,2.2672407556015406
2099,2.5606028561183045
2100,2.1806711458230343
2101,2.407430593872524
2102,1.5829648126014226
2103,2.3672125949577603
2104,2.459433994077127
2105,2.103651104561489
2106,2.386331001240502
2107,2.5518402347174893
2108,1.5349032542666619
2109,1.389688058789015
2110,2.109860075079522
2111,2.598106362399836
2112,2.562198367378357
2113,2.1348941754833235
2114,2.423136182936254
2115,2.4772681604083826
2116,2.082606610092148
2117,1.7922365850536244
2118,2.6182537993026207
2119,2.5536683533098614
2120,2.013343766034391
2121,2.606412998513731
2122,2.593703633819164
2123,2.5981833185875054
2124,1.8935632150871553
2125,2.520215599824843
2126,2.5841897410241117
2127,2.3035696280501927
2128,2.5485971665858096
2129,2.650750063198484
2130,1.6351500237554857
2131,2.2694944332405935
2132,2.274311181140919
2133,2.5779713701502556
2134,2.2747346689426666
2135,2.049038415966379
2136,2.5647551079235282
2137,2.3429047831189798
2138,2.2858158519627025
2139,2.4589939266340313
2140,2.5591611210818193
2141,2.458964134091208
2142,1.5872569830454017
2143,2.2882434567142247
2144,2.3425149089689383
2145,2.5509612984573398
2146,1.1667884141238327
2147,1.9390102316128501
2148,2.457319963192028
2149,1.7861294840045874
2150,2.1385805586763706
2151,2.4160490390996396
2152,1.873048198224467
2153,1.9471988209821336
2154,1.7003527015633189
2155,2.1446990779593715
2156,2.563577993964248
2157,2.4699383754179998
2158,2.564730294732814
2159,2.391435832355443
2160,2.2309360874216906
2161,2.273111158763232
2162,2.004360813498357
2163,2.41691156882959
2164,2.567667739515647
2165,1.9155307094252423
2166,2.6525532441231703
2167,2.3879952942689155
2168,2.5603176071281144
2169,2.3929067951957554
2170,2.6040582369458196
2171,1.8112825737162854
2172,2.277148219020093
2173,2.416847868682547
2174,2.6281831114426644
2175,2.336381692037322
2176,1.8936618931380385
2177,2.6123829258128577
2178,1.4806599265394873
2179,1.966214319119016
2180,2.4045252032574935
2181,2.068638383969695
2182,1.8935851901088405
2183,2.432129515948308
2184,2.3187038166520555
2185,2.5514263950399814
2186,2.290039105984796
2187,2.5740269065039887
2188,1.9332523710790877
2189,2.470543232387214
2190,2.3594426519858933
2191,2.002261377027234
2192,2.1850920574926667
2193,2.5586786157114143
2194,2.5775081526120815
2195,1.3557658106766448
2196,2.5893711070613943
2197,1.630093478507009
2198,2.6070899723928114
2199,2.019340961152703
2200,1.9304863566857362
2201,2.1277055101940565
2202,2.2885778998198756
2203,2.3086505624030003
2204,1.6919723999084317
2205,1.975516341932119
2206,1.9455840945786893
2207,2.4616706608690975
2208,1.726641339148452
2209,1.1631762611342804
2210,2.285287798536058
2211,2.374480748714316
2212,2.3289866781100153
2213,2.5601058286219174
2214,1.1618309997671175
2215,2.528035539475098
2216,2.079235830424036
2217,2.0366928695144892
2218,1.9426170346939173
2219,2.573309186676483
2220,2.159056926344223
2221,1.823111498240939
2222,1.9013241168091755
2223,2.56813669666526
2224,2.5879530382055096
2225,2.3117257906811335
2226,2.2908608306496974
2227,2.2755828776840583
2228,2.4052089183079577
2229,2.4545230147089883
2230,2.5934866536201313
2231,2.2757550735442784
2232,2.1660253939693908
2233,1.4414811011247086
2234,1.1394079881329808
2235,2.068344248802055
2236,2.34721318753497
2237,2.6113113424623164
2238,2.0709885839648403
2239,2.5898908411196397
2240,2.6612307704832086
2241,2.6279228093566873
2242,2.5432993725241233
2243,2.2600299266128907
2244,1.6245308314952736
2245,2.567614673655843
2246,2.5405533622255376
2247,1.1708986498214364
2248,1.3465011876507789
2249,2.1791306360062133
2250,2.327493801180461
2251,1.5716329251539989
2252,2.340047725697674
2253,2.2759058566007226
2254,2.5488569205318976
2255,2.328695532602178
2256,2.544721878516872
2257,2.4065792571834037
2258,2.5482356218604543
2259,2.2680642543120264
2260,1.2211332094803096
2261,2.5958843764246193
2262,1.6676912945791038
2263,2.4552039720277175
2264,2.388401112024253
2265,2.555829746550617
2266,2.6254323708874
2267,2.5832537201257444
2268,2.55064192693857
2269,1.6040033946425156
2270,1.983448977881318
2271,1.930863683796945
2272,2.4314313787270856
2273,1.7625269442593081
2274,2.55881958649611
2275,1.9764402412959157
2276,2.2528738861450077
2277,1.6981022256616742
2278,2.3636287101943476
2279,1.7530531176858186
2280,2.5610269993609878
2281,2.358821472262398
2282,2.4574865999785636
2283,2.2408957234113602
2284,1.8122940438383208
2285,1.600560863482753
2286,2.5205728759944788
2287,2.150025075469942
2288,2.255913455888668
2289,1.660915667344162
2290,2.578247854060406
2291,2.477489644395338
2292,1.8436119059261622
2293,2.3762513365831506
2294,2.060884290259712
2295,2.110845053230834
2296,1.6448679905994885
2297,2.2274537499725127
2298,2.2675755061972356
2299,1.9144988842525377
2300,2.6265745252167068
2301,2.6231300640951205
2302,2.564446699939435
2303,1.6200181200117778
2304,2.1775985607377257
2305,2.1454536160509035
2306,2.4011666664996056
2307,1.8093171539563857
2308,2.6188257202731977
2309,2.316209595301653
2310,1.4184730720587209
2311,2.561473062620904
2312,2.2918537468350393
2313,1.3524280421827706
2314,2.594217325212701
2315,2.6031458289333003
2316,1.9688586633690146
2317,1.1274832696971362
2318,2.565868135846609
2319,2.5388658679669787
2320,1.9877672951985843
2321,2.3633168197419545
2322,2.427210813304048
2323,2.552077221376682
2324,2.2921740929465817
2325,2.007235500184403
2326,2.4254139932551304
2327,1.5175800136675373
2328,2.0584532665807367
2329,2.406870560227534
2330,2.2650526905899175
2331,2.4157440764540747
2332,1.9822834688459092
2333,2.4584726582163263
2334,2.5216217815759685
2335,1.9152465572496644
2336,2.1496787935777584
2337,1.8466985901377568
2338,2.3182995569402967
2339,2.62366234639482
2340,2.0823551503562543
2341,2.563493114622597
2342,2.607087557979971
2343,2.2899090998721316
2344,1.4478991688505305
2345,2.1828888004575013
2346,2.6414537564973517
2347,2.5278158065406724
2348,2.3940082883655696
2349,2.5920439098641284
2350,1.3135764652649453
2351,1.862072017354232
2352,2.126453313464015
2353,2.6414128472405904
2354,2.0855760227613844
2355,2.1419340536505045
2356,2.5333202042392253
2357,2.550422715985009
2358,2.3282499330769015
2359,2.3216981758609654
2360,2.011257439174666
2361,2.4577924395561594
2362,2.0960166541752683
2363,2.4278928243855766
2364,2.0168583241335982
2365,1.7350277439331951
2366,2.622003128094145
2367,1.137279753249298
2368,1.8506663714837377
2369,1.9500381456221323
2370,2.5676337430476237
2371,2.314396558464094
2372,2.562916962960012
2373,1.7629684114432536
2374,2.393972649515506
2375,2.0933757835475038
2376,1.4226910700441073
2377,1.1494443104083556
2378,1.8926171228314712
2379,1.1674573764348655
2380,2.151273298077183
2381,2.025655079030907
2382,2.2671795757663746
2383,1.9267154836385132
2384,2.2900168592265393
2385,2.106413340214198
2386,2.524421282670623
2387,1.104471052419074
2388,1.9661364504180527
2389,2.418308105442233
2390,2.5541801547819047
2391,2.0151180196457212
2392,2.29904908513829
2393,2.651469933793651
2394,2.177661433018702
2395,2.317582491843702
2396,2.5853102692856753
2397,2.623769843656316
2398,2.579981603239204
2399,2.5985338936039706
2400,2.1487155738477943
2401,2.3909309213092547
2402,2.561695077552791
2403,2.5578908826944904
2404,2.582925799566154
2405,2.5521013545002784
2406,2.557730312801723
2407,2.1558999643750854
2408,2.6052542388835893
2409,2.5329973557101404
2410,1.560195067063472
2411,2.1625859947237656
2412,2.2876838893261744
2413,1.9747365616131085
2414,2.603131416563638
2415,2.0026401910750944
2416,1.5596495109477455
2417,2.2379703739336025
2418,2.567509560555749
2419,1.8949122157355676
2420,2.5931938853123544
2421,2.411875477371253
2422,2.4522794572123905
2423,2.0272614723284192
2424,2.402013034890784
2425,2.2300086534597208
2426,2.547524902133593
2427,2.6094846530615574
2428,2.5862326179836597
2429,1.8262612478227163
2430,2.4927936592891258
2431,2.5473380056812074
2432,1.117655682295161
2433,1.8428726385758505
2434,1.4366227275825896
2435,2.0889249664972818
2436,2.489790104305015
2437,2.5608912706620375
2438,1.9758495838909333
2439,1.9956560729430992
2440,2.0026623578119107
2441,2.5768228212342836
2442,2.281359035104536
2443,1.9709285688351066
2444,1.4274928995058733
2445,2.6022550467390597
2446,2.25479096712839
2447,2.6110341238712547
2448,2.613190439403054
2449,2.5583779012278343
2450,2.6027995738539853
2451,1.3252106614978774
2452,1.3091445628288134
2453,1.964457240635027
2454,2.2644178849525924
2455,2.6056963766566694
2456,2.629602188366718
2457,2.146912203726591
2458,1.7115147624074847
2459,2.625651694551138
2460,1.918624554410165
2461,2.486423795395862
2462,1.7087792635968333
2463,2.2366529036407847
2464,1.8513970761941527
2465,2.4515400020516247
2466,2.604732084689206
2467,2.4465752546938595
2468,2.6456354337562216
2469,2.012540327793919
2470,1.3249506778610252
2471,2.1550607216608966
2472,2.5932727456937363
2473,2.2746141098125867
2474,1.3749297950296626
2475,2.2919166039583545
2476,2.601929873836967
2477,2.2636421021677076
2478,2.561826262604938
2479,2.619440945200542
2480,2.3035909607971363
2481,2.085890653672063
2482,2.0913154453895086
2483,1.627033494159697
2484,2.4446311120554958
2485,1.5844674823667735
2486,2.5880257252108256
2487,2.5782948611696717
2488,2.568400651782278
2489,2.5061091691505073
2490,2.6012401879830946
2491,1.7493939315354716
2492,2.6072382279339896
2493,2.651611558818393
2494,1.903059032386554
2495,1.3264096112718406
2496,2.0290776990978285
2497,2.2462280380089314
2498,1.7180849052667198
2499,2.567558012023846
2500,1.4470824603121615
2501,2.0885682908486087
2502,2.5689518748565963
2503,2.300094615575475
2504,2.3114362232703822
2505,2.544920905821317
2506,1.6433672389477012
2507,2.6090256241435203
2508,2.5723464411553385
2509,1.3299144541191672
2510,2.614402625708252
2511,2.6099637922838834
2512,1.6272239290428618
2513,2.604172144546303
2514,2.4295335739199655
2515,2.545128429378337
2516,2.028331515162716
2517,2.2001850094335214
2518,1.2559863598742358
2519,2.315624943160453
2520,2.0748894483352402
2521,2.3054892754880294
2522,1.5883833022674567
2523,2.0898868675359346
2524,2.3390502105168074
2525,2.2240994279903754
2526,1.9615620718239195
2527,2.3606800126907435
2528,2.2065780765675114
2529,2.309782494673948
2530,2.273230136515276
2531,2.602342746826976
2532,1.9619833864824623
2533,1.1899391005569377
2534,2.03558767946943
2535,2.428661500743054
2536,2.5653427887568543
2537,2.279925983014984
2538,2.5546707727390663
2539,2.2427267255742147
2540,1.6305002319873105
2541,2.0424031704152132
2542,2.5725913016601965
2543,2.1303812889195557
2544,2.588069628140223
2545,1.9889714498547053
2546,1.6123943460622017
2547,1.842565244907744
2548,2.578143564471556
2549,2.320602204259165
2550,1.1549270787213297
2551,2.60712085698323
2552,1.3252599372982594
2553,1.1409749032225096
2554,2.591405907411789
2555,2.533718502401477
2556,2.270628492033339
2557,2.4388353179027056
2558,2.559739047864851
2559,1.5232114929453107
2560,2.0798813902517383
2561,2.5165537324319804
2562,2.562717794120538
2563,2.212854525332673
2564,2.6095236292049675
2565,2.3446971097661318
2566,1.7794850656976346
2567,2.421280750010193
2568,1.8864034052873557
2569,1.9346490855745764
2570,1.8596398953689635
2571,2.6234513850256813
2572,1.757337181012337
2573,2.33894712299073
2574,1.3047092330457888
2575,2.4500656120367417
2576,2.452611264595777
2577,2.1189378148772464
2578,1.7667063288238753
2579,2.413280093032749
2580,2.5231828388878546
2581,2.212419691837046
2582,1.5761015248978092
2583,2.516116906084957
2584,2.2759794181805244
2585,2.4027500655602108
2586,2.6056171490619726
2587,2.3897532112174042
2588,2.283848697348817
2589,2.0508977454962722
2590,2.03015152543418
2591,2.6655456819440047
2592,1.854098437770776
2593,1.9325470515291845
2594,2.4893993729124873
2595,2.4667912017491855
2596,1.7804131427966337
2597,1.9891151932704625
2598,2.60926958206951
2599,2.611880823472052
2600,1.7778161072163874
2601,2.206362079975912
2602,2.3400933366687577
2603,2.049969084771771
2604,2.5609683147908826
2605,2.3778857063772922
2606,1.3283570163267013
2607,1.452251893066199
2608,1.975020147636062
2609,2.605541968035382
2610,2.1924061301691853
2611,2.257426059872084
2612,1.5592099980106098
2613,2.6108641205369065
2614,2.312817318230765
2615,1.654842659587381
2616,2.6009308826698545
2617,2.162861069171068
2618,2.212270300650026
2619,2.2451224369419456
2620,2.2625361016103405
2621,2.038142417174288
2622,1.138374326201751
2623,2.565694643186432
2624,2.4241096959579904
2625,2.372218466821585
2626,1.9913236332694246
2627,2.474837112534163
2628,2.328776455750716
2629,1.6996184526560598
2630,1.1835015917117202
2631,2.2074924139135077
2632,2.269928235136884
2633,2.2941771787571383
2634,1.3527894862338146
2635,2.489799152537038
2636,2.6037114264987333
2637,2.255298301790616
2638,2.2599295015688523
2639,1.9607007391560924
2640,2.4319934236875715
2641,1.9206499815654754
2642,2.415145735665909
2643,2.490858168474837
2644,2.612629755863598
2645,1.9646672543607107
2646,1.7457232167301102
2647,2.09803835631249
2648,2.4593295053713207
2649,2.49061381140373
2650,1.9883274477224446
2651,2.023984379833664
2652,2.5828994588481904
2653,1.3189229669363893
2654,2.323147623780937
2655,2.136900527053649
2656,1.8734001490222787
2657,2.4334891753417076
2658,2.5493472967541306
2659,2.276760948096397
2660,1.8959683829411664
2661,2.3492319630318117
